Position, Time(s)
X=-203.022 Y=-23.308 Z=156.835,0.008334
X=-202.965 Y=-23.405 Z=156.822,0.4
X=-202.734 Y=-23.637 Z=156.776,0.014531
X=-202.693 Y=-23.644 Z=156.769,0.026524
X=-202.629 Y=-23.662 Z=156.753,0.030417
X=-202.605 Y=-23.662 Z=156.742,0.040066
X=-202.533 Y=-23.672 Z=156.724,0.037012
X=-202.477 Y=-23.655 Z=156.715,0.038578
X=-202.408 Y=-23.646 Z=156.710,0.037165
X=-202.361 Y=-23.651 Z=156.707,0.036963
X=-202.247 Y=-23.645 Z=156.678,0.038173
X=-202.121 Y=-23.683 Z=156.677,0.03634
X=-202.024 Y=-23.687 Z=156.655,0.054533
X=-201.897 Y=-23.701 Z=156.622,0.054533
X=-201.806 Y=-23.705 Z=156.603,0.054523
X=-201.727 Y=-23.768 Z=156.592,0.055851
X=-201.644 Y=-23.780 Z=156.542,0.054418
X=-201.595 Y=-23.757 Z=156.517,0.057323
X=-201.525 Y=-23.747 Z=156.500,0.054095
X=-201.453 Y=-23.720 Z=156.514,0.05676
X=-201.397 Y=-23.624 Z=156.546,0.054798
X=-201.346 Y=-23.498 Z=156.514,0.055515
X=-201.351 Y=-23.418 Z=156.494,0.056689
X=-201.269 Y=-23.370 Z=156.445,0.055513
X=-201.233 Y=-23.314 Z=156.400,0.055689
X=-201.225 Y=-23.254 Z=156.383,0.055008
X=-201.252 Y=-23.250 Z=156.378,0.055593
X=-201.221 Y=-23.250 Z=156.365,0.055074
X=-201.224 Y=-23.205 Z=156.354,0.051516
X=-201.241 Y=-23.146 Z=156.311,0.033661
X=-201.272 Y=-23.108 Z=156.261,0.044261
X=-201.306 Y=-23.035 Z=156.209,0.044299
X=-201.366 Y=-22.908 Z=156.171,0.044925
X=-201.444 Y=-22.637 Z=156.141,0.043803
X=-201.560 Y=-22.280 Z=156.120,0.044528
X=-201.723 Y=-21.867 Z=156.042,0.048702
X=-201.910 Y=-21.542 Z=155.988,0.040738
X=-202.162 Y=-21.265 Z=155.927,0.043919
X=-202.381 Y=-21.033 Z=155.841,0.045146
X=-202.606 Y=-20.840 Z=155.738,0.044489
X=-202.817 Y=-20.720 Z=155.622,0.046234
X=-203.044 Y=-20.674 Z=155.469,0.044447
X=-203.351 Y=-20.707 Z=155.313,0.042565
X=-203.626 Y=-20.706 Z=155.171,0.044868
X=-203.844 Y=-20.688 Z=155.153,0.043684
X=-203.971 Y=-20.596 Z=155.199,0.046263
X=-204.151 Y=-20.493 Z=155.301,0.043343
X=-204.308 Y=-20.367 Z=155.371,0.044207
X=-204.447 Y=-20.305 Z=155.548,0.044312
X=-204.557 Y=-20.226 Z=155.662,0.04423
X=-204.645 Y=-20.201 Z=155.704,0.043778
X=-204.586 Y=-20.238 Z=155.696,0.042157
X=-204.462 Y=-20.283 Z=155.578,0.044521
X=-204.328 Y=-20.429 Z=155.541,0.045041
X=-204.240 Y=-20.515 Z=155.647,0.043214
X=-204.189 Y=-20.616 Z=155.608,0.04419
X=-204.057 Y=-20.710 Z=155.636,0.044981
X=-203.997 Y=-20.723 Z=155.665,0.044307
X=-203.913 Y=-20.740 Z=155.666,0.044332
X=-203.743 Y=-20.828 Z=155.638,0.044993
X=-203.603 Y=-20.958 Z=155.645,0.0445
X=-203.444 Y=-21.029 Z=155.674,0.04401
X=-203.339 Y=-21.043 Z=155.692,0.043691
X=-203.297 Y=-21.011 Z=155.710,0.044966
X=-203.196 Y=-20.927 Z=155.792,0.045273
X=-203.110 Y=-20.795 Z=155.919,0.043572
X=-203.172 Y=-20.544 Z=156.043,0.04474
X=-203.340 Y=-20.146 Z=156.121,0.043812
X=-203.462 Y=-19.691 Z=156.165,0.046166
X=-203.609 Y=-19.206 Z=156.139,0.045113
X=-203.673 Y=-18.755 Z=156.074,0.043499
X=-203.731 Y=-18.412 Z=156.001,0.044153
X=-203.859 Y=-18.102 Z=155.952,0.043873
X=-203.911 Y=-17.861 Z=155.865,0.044863
X=-204.009 Y=-17.620 Z=155.794,0.042164
X=-204.139 Y=-17.360 Z=155.637,0.044458
X=-204.264 Y=-17.063 Z=155.490,0.043709
X=-204.457 Y=-16.769 Z=155.345,0.044435
X=-204.796 Y=-16.414 Z=155.220,0.044308
X=-205.167 Y=-16.095 Z=155.090,0.044613
X=-205.513 Y=-15.931 Z=155.052,0.044243
X=-205.672 Y=-15.799 Z=155.069,0.045224
X=-205.707 Y=-15.688 Z=155.094,0.04373
X=-205.691 Y=-15.592 Z=155.065,0.043451
X=-205.555 Y=-15.534 Z=155.057,0.044481
X=-205.373 Y=-15.521 Z=155.111,0.047997
X=-205.149 Y=-15.582 Z=155.184,0.041089
X=-204.931 Y=-15.668 Z=155.281,0.044563
X=-204.720 Y=-15.807 Z=155.380,0.044315
X=-204.622 Y=-15.933 Z=155.456,0.044921
X=-204.527 Y=-15.988 Z=155.471,0.044743
X=-204.418 Y=-16.092 Z=155.460,0.044355
X=-204.330 Y=-16.157 Z=155.440,0.044176
X=-204.274 Y=-16.142 Z=155.448,0.044691
X=-204.240 Y=-16.124 Z=155.473,0.043621
X=-204.225 Y=-16.110 Z=155.485,0.044658
X=-204.221 Y=-16.031 Z=155.496,0.041416
X=-204.231 Y=-15.939 Z=155.490,0.043435
X=-204.264 Y=-15.863 Z=155.580,0.044635
X=-204.299 Y=-15.765 Z=155.697,0.044627
X=-204.308 Y=-15.730 Z=155.767,0.044897
X=-204.240 Y=-15.686 Z=155.751,0.044249
X=-204.167 Y=-15.633 Z=155.651,0.04436
X=-204.115 Y=-15.591 Z=155.586,0.043673
X=-204.043 Y=-15.517 Z=155.565,0.045295
X=-204.003 Y=-15.523 Z=155.576,0.045244
X=-203.970 Y=-15.560 Z=155.606,0.0429
X=-203.912 Y=-15.555 Z=155.569,0.044947
