Position, Time(s)
X=-199.936 Y=-21.184 Z=157.857,0.008333
X=-199.992 Y=-21.334 Z=157.908,0.4
X=-200.037 Y=-21.357 Z=157.746,0.01638
X=-200.050 Y=-21.320 Z=157.711,0.030256
X=-200.081 Y=-21.301 Z=157.738,0.030225
X=-200.070 Y=-21.285 Z=157.795,0.03922
X=-200.036 Y=-21.238 Z=157.888,0.037526
X=-199.943 Y=-21.211 Z=157.957,0.036733
X=-199.789 Y=-21.156 Z=157.991,0.036334
X=-199.622 Y=-21.109 Z=157.975,0.038501
X=-199.421 Y=-21.104 Z=157.952,0.043775
X=-199.198 Y=-21.131 Z=157.892,0.055309
X=-199.057 Y=-21.205 Z=157.838,0.056861
X=-199.023 Y=-21.253 Z=157.798,0.053083
X=-199.011 Y=-21.307 Z=157.803,0.054779
X=-199.056 Y=-21.307 Z=157.810,0.056132
X=-199.089 Y=-21.232 Z=157.749,0.056305
X=-199.108 Y=-21.248 Z=157.711,0.05467
X=-199.184 Y=-21.242 Z=157.702,0.056204
X=-199.225 Y=-21.245 Z=157.663,0.055295
X=-199.258 Y=-21.281 Z=157.637,0.055917
X=-199.257 Y=-21.337 Z=157.555,0.054013
X=-199.252 Y=-21.316 Z=157.470,0.057008
X=-199.242 Y=-21.325 Z=157.432,0.054683
X=-199.312 Y=-21.286 Z=157.388,0.055494
X=-199.338 Y=-21.271 Z=157.395,0.055849
X=-199.418 Y=-21.229 Z=157.439,0.056615
X=-199.485 Y=-21.210 Z=157.430,0.050878
X=-199.534 Y=-21.180 Z=157.429,0.04392
X=-199.599 Y=-21.136 Z=157.393,0.045597
X=-199.603 Y=-21.119 Z=157.342,0.043341
X=-199.616 Y=-21.082 Z=157.319,0.044735
X=-199.599 Y=-21.026 Z=157.288,0.044603
X=-199.604 Y=-20.975 Z=157.239,0.04508
X=-199.570 Y=-20.929 Z=157.196,0.044523
X=-199.499 Y=-20.881 Z=157.198,0.044025
X=-199.433 Y=-20.760 Z=157.158,0.047935
X=-199.344 Y=-20.627 Z=157.141,0.041322
X=-199.218 Y=-20.515 Z=157.129,0.04381
X=-199.137 Y=-20.375 Z=157.074,0.043742
X=-199.064 Y=-20.233 Z=157.033,0.045319
X=-198.990 Y=-20.134 Z=157.024,0.043945
X=-198.943 Y=-20.041 Z=157.079,0.051142
X=-198.906 Y=-19.921 Z=157.116,0.041155
X=-198.850 Y=-19.813 Z=157.117,0.042852
X=-198.825 Y=-19.698 Z=157.112,0.042845
X=-198.805 Y=-19.573 Z=157.084,0.044184
X=-198.779 Y=-19.521 Z=157.098,0.044863
X=-198.711 Y=-19.471 Z=157.115,0.043878
X=-198.717 Y=-19.396 Z=157.160,0.045442
X=-198.670 Y=-19.285 Z=157.182,0.040134
X=-198.645 Y=-19.161 Z=157.168,0.043755
X=-198.610 Y=-19.074 Z=157.153,0.047052
X=-198.598 Y=-19.046 Z=157.149,0.044263
X=-198.560 Y=-19.036 Z=157.138,0.042278
X=-198.518 Y=-19.076 Z=157.147,0.045608
X=-198.447 Y=-19.105 Z=157.145,0.04398
X=-198.411 Y=-19.140 Z=157.152,0.043765
X=-198.426 Y=-19.150 Z=157.149,0.045675
X=-198.417 Y=-19.153 Z=157.155,0.043992
X=-198.388 Y=-19.164 Z=157.155,0.044116
X=-198.348 Y=-19.185 Z=157.169,0.045004
X=-198.311 Y=-19.231 Z=157.180,0.044786
X=-198.272 Y=-19.293 Z=157.189,0.044217
X=-198.229 Y=-19.320 Z=157.166,0.044099
X=-198.203 Y=-19.370 Z=157.145,0.045679
X=-198.206 Y=-19.448 Z=157.156,0.043383
X=-198.178 Y=-19.502 Z=157.147,0.043819
X=-198.164 Y=-19.548 Z=157.166,0.044682
X=-198.131 Y=-19.611 Z=157.183,0.04501
X=-198.088 Y=-19.734 Z=157.205,0.043566
X=-198.104 Y=-19.796 Z=157.185,0.043591
X=-198.111 Y=-19.808 Z=157.132,0.04199
X=-198.130 Y=-19.870 Z=157.118,0.044066
X=-198.174 Y=-19.867 Z=157.102,0.044946
X=-198.212 Y=-19.926 Z=157.117,0.044494
X=-198.299 Y=-19.926 Z=157.107,0.045112
X=-198.410 Y=-19.981 Z=157.118,0.045998
X=-198.461 Y=-20.023 Z=157.135,0.041502
X=-198.535 Y=-20.046 Z=157.163,0.045783
X=-198.568 Y=-20.094 Z=157.192,0.043217
X=-198.607 Y=-20.100 Z=157.194,0.045035
X=-198.631 Y=-20.117 Z=157.197,0.044896
X=-198.637 Y=-20.173 Z=157.211,0.043774
X=-198.631 Y=-20.189 Z=157.189,0.044008
X=-198.642 Y=-20.190 Z=157.176,0.044728
X=-198.606 Y=-20.201 Z=157.185,0.044339
X=-198.628 Y=-20.195 Z=157.193,0.045849
X=-198.594 Y=-20.197 Z=157.191,0.043462
X=-198.500 Y=-20.196 Z=157.168,0.045013
X=-198.422 Y=-20.168 Z=157.138,0.043974
X=-198.365 Y=-20.148 Z=157.102,0.045335
X=-198.309 Y=-20.113 Z=157.078,0.042945
X=-198.264 Y=-20.045 Z=157.051,0.045015
X=-198.208 Y=-20.012 Z=157.045,0.04392
X=-198.175 Y=-19.972 Z=157.057,0.041798
X=-198.164 Y=-19.918 Z=157.082,0.043687
X=-198.130 Y=-19.878 Z=157.081,0.044475
X=-198.091 Y=-19.874 Z=157.079,0.04575
X=-198.077 Y=-19.848 Z=157.080,0.044596
X=-198.086 Y=-19.816 Z=157.069,0.04368
X=-198.124 Y=-19.796 Z=157.079,0.043724
X=-198.157 Y=-19.765 Z=157.079,0.044938
X=-198.155 Y=-19.737 Z=157.073,0.043727
X=-198.168 Y=-19.759 Z=157.075,0.044846
X=-198.205 Y=-19.788 Z=157.099,0.045053
X=-198.245 Y=-19.764 Z=157.095,0.044046
X=-198.237 Y=-19.740 Z=157.071,0.044418
X=-198.204 Y=-19.776 Z=157.055,0.043992
X=-198.259 Y=-19.766 Z=157.049,0.044837
X=-198.296 Y=-19.764 Z=157.057,0.045478
X=-198.309 Y=-19.808 Z=157.059,0.043476
X=-198.328 Y=-19.808 Z=157.041,0.045128
X=-198.332 Y=-19.836 Z=157.048,0.044316
X=-198.368 Y=-19.850 Z=157.042,0.043917
X=-198.378 Y=-19.843 Z=157.024,0.044163
X=-198.364 Y=-19.854 Z=157.018,0.045211
X=-198.355 Y=-19.860 Z=157.033,0.043875
X=-198.357 Y=-19.839 Z=157.038,0.039856
X=-198.347 Y=-19.810 Z=157.025,0.045139
X=-198.324 Y=-19.783 Z=157.013,0.044032
X=-198.260 Y=-19.745 Z=157.003,0.045323
X=-198.147 Y=-19.717 Z=156.973,0.046164
X=-198.047 Y=-19.714 Z=156.952,0.041604
X=-197.912 Y=-19.628 Z=156.913,0.04639
X=-197.734 Y=-19.547 Z=156.855,0.042796
X=-197.562 Y=-19.439 Z=156.795,0.044727
X=-197.354 Y=-19.310 Z=156.737,0.04489
X=-197.121 Y=-19.125 Z=156.667,0.044838
X=-196.828 Y=-18.913 Z=156.605,0.044883
X=-196.476 Y=-18.646 Z=156.491,0.043468
X=-196.160 Y=-18.339 Z=156.335,0.044462
X=-195.792 Y=-17.916 Z=156.063,0.044293
X=-195.424 Y=-17.488 Z=155.744,0.044101
X=-195.039 Y=-17.075 Z=155.406,0.045458
X=-194.596 Y=-16.653 Z=155.145,0.044269
X=-194.071 Y=-16.247 Z=154.848,0.044722
X=-193.453 Y=-15.918 Z=154.558,0.044032
X=-192.815 Y=-15.614 Z=154.357,0.044965
X=-192.053 Y=-15.339 Z=154.249,0.044168
X=-191.207 Y=-15.170 Z=154.187,0.040249
X=-190.197 Y=-15.046 Z=154.141,0.044552
X=-188.944 Y=-15.110 Z=154.204,0.0445
X=-187.486 Y=-15.238 Z=154.261,0.043732
X=-185.809 Y=-15.457 Z=154.367,0.045327
X=-183.781 Y=-15.744 Z=154.408,0.044427
X=-181.547 Y=-16.119 Z=154.404,0.044242
X=-179.198 Y=-16.532 Z=154.304,0.04475
X=-176.512 Y=-17.144 Z=154.338,0.043485
X=-173.830 Y=-17.867 Z=154.618,0.045223
X=-171.093 Y=-18.627 Z=154.724,0.043634
X=-168.499 Y=-19.400 Z=155.292,0.044986
X=-166.038 Y=-20.097 Z=156.216,0.044538
X=-163.961 Y=-20.691 Z=157.054,0.044875
X=-161.974 Y=-21.115 Z=157.479,0.044292
X=-159.976 Y=-21.324 Z=157.826,0.044626
X=-157.902 Y=-21.475 Z=158.073,0.044219
X=-155.859 Y=-21.520 Z=158.121,0.044655
X=-153.857 Y=-21.453 Z=158.042,0.045665
X=-151.846 Y=-21.334 Z=157.795,0.043302
X=-149.899 Y=-21.096 Z=157.584,0.043787
X=-147.680 Y=-20.742 Z=157.386,0.044584
X=-145.802 Y=-20.399 Z=157.179,0.043748
X=-143.643 Y=-19.957 Z=157.058,0.040811
X=-141.420 Y=-19.374 Z=156.903,0.045112
X=-139.067 Y=-18.637 Z=156.687,0.043931
X=-136.669 Y=-17.756 Z=156.410,0.044612
X=-134.170 Y=-16.828 Z=156.291,0.044113
X=-131.579 Y=-15.913 Z=156.975,0.045042
X=-129.061 Y=-15.005 Z=157.811,0.045148
X=-126.741 Y=-14.197 Z=158.601,0.043352
X=-124.594 Y=-13.552 Z=159.130,0.045443
X=-122.513 Y=-13.148 Z=159.151,0.044615
X=-120.416 Y=-13.106 Z=159.382,0.044176
X=-118.432 Y=-13.399 Z=159.728,0.045074
X=-116.693 Y=-13.852 Z=159.824,0.044357
X=-115.007 Y=-14.222 Z=159.684,0.046649
X=-113.223 Y=-14.563 Z=159.560,0.042535
X=-111.352 Y=-14.956 Z=159.414,0.045051
X=-109.419 Y=-15.390 Z=159.239,0.047272
X=-107.501 Y=-15.949 Z=158.955,0.043026
X=-105.580 Y=-16.413 Z=158.613,0.043567
X=-103.755 Y=-16.834 Z=158.041,0.044884
X=-101.919 Y=-17.248 Z=157.701,0.042742
X=-99.972 Y=-17.787 Z=158.262,0.044534
X=-98.099 Y=-18.285 Z=159.005,0.041938
X=-96.401 Y=-18.686 Z=159.723,0.044141
X=-94.798 Y=-18.933 Z=160.075,0.043701
X=-93.138 Y=-18.954 Z=160.093,0.044921
X=-91.449 Y=-18.836 Z=159.941,0.044602
X=-89.673 Y=-18.564 Z=160.035,0.043859
X=-87.745 Y=-18.170 Z=160.415,0.04391
X=-85.875 Y=-17.585 Z=160.698,0.045615
X=-83.974 Y=-16.840 Z=160.750,0.043904
X=-82.078 Y=-15.975 Z=160.795,0.044048
X=-80.109 Y=-14.890 Z=160.630,0.044593
X=-78.194 Y=-13.671 Z=160.483,0.043498
X=-76.378 Y=-12.418 Z=160.563,0.045444
X=-74.646 Y=-11.234 Z=160.816,0.044905
X=-73.015 Y=-10.087 Z=160.863,0.044311
X=-71.558 Y=-9.177 Z=161.042,0.044578
X=-70.212 Y=-8.310 Z=161.248,0.043617
X=-69.111 Y=-7.550 Z=161.368,0.044559
X=-68.082 Y=-6.774 Z=161.450,0.043807
X=-67.152 Y=-6.141 Z=161.682,0.045557
X=-66.326 Y=-5.575 Z=161.856,0.044518
X=-65.596 Y=-5.132 Z=161.970,0.044062
X=-64.944 Y=-4.794 Z=161.993,0.045535
X=-64.329 Y=-4.597 Z=162.132,0.042966
X=-63.763 Y=-4.485 Z=162.162,0.044334
X=-63.283 Y=-4.477 Z=162.332,0.044121
X=-62.941 Y=-4.519 Z=162.494,0.044828
X=-62.665 Y=-4.656 Z=162.607,0.044652
X=-62.488 Y=-4.817 Z=162.630,0.045008
X=-62.317 Y=-5.019 Z=162.619,0.044649
X=-62.158 Y=-5.150 Z=162.565,0.042627
X=-61.977 Y=-5.245 Z=162.522,0.044896
X=-61.873 Y=-5.345 Z=162.583,0.047703
X=-61.723 Y=-5.421 Z=162.651,0.041042
X=-61.549 Y=-5.511 Z=162.662,0.04347
X=-61.301 Y=-5.614 Z=162.671,0.045418
X=-61.067 Y=-5.632 Z=162.623,0.04388
X=-60.803 Y=-5.675 Z=162.559,0.044641
X=-60.493 Y=-5.764 Z=162.591,0.045141
X=-60.181 Y=-5.818 Z=162.611,0.044239
X=-59.866 Y=-5.816 Z=162.548,0.046484
X=-59.550 Y=-5.787 Z=162.479,0.041416
X=-59.292 Y=-5.723 Z=162.420,0.044833
X=-59.043 Y=-5.617 Z=162.355,0.044487
X=-58.855 Y=-5.513 Z=162.295,0.044882
X=-58.720 Y=-5.373 Z=162.265,0.047529
X=-58.656 Y=-5.242 Z=162.279,0.04193
X=-58.628 Y=-5.140 Z=162.323,0.045168
X=-58.592 Y=-5.043 Z=162.344,0.042802
X=-58.549 Y=-4.903 Z=162.368,0.044452
X=-58.516 Y=-4.731 Z=162.365,0.044196
X=-58.487 Y=-4.551 Z=162.353,0.045633
X=-58.433 Y=-4.413 Z=162.358,0.044677
X=-58.383 Y=-4.287 Z=162.376,0.042691
X=-58.323 Y=-4.176 Z=162.377,0.045265
X=-58.293 Y=-4.078 Z=162.378,0.043743
X=-58.246 Y=-4.004 Z=162.374,0.044924
X=-58.235 Y=-3.937 Z=162.336,0.045556
X=-58.240 Y=-3.904 Z=162.318,0.04365
X=-58.232 Y=-3.857 Z=162.292,0.043699
X=-58.264 Y=-3.872 Z=162.308,0.04576
X=-58.314 Y=-3.850 Z=162.331,0.043735
X=-58.310 Y=-3.836 Z=162.342,0.045165
X=-58.335 Y=-3.841 Z=162.355,0.043649
X=-58.340 Y=-3.904 Z=162.373,0.043946
X=-58.350 Y=-3.939 Z=162.369,0.044842
X=-58.330 Y=-3.983 Z=162.345,0.044679
X=-58.379 Y=-4.065 Z=162.362,0.044723
X=-58.444 Y=-4.115 Z=162.355,0.044321
X=-58.480 Y=-4.180 Z=162.357,0.04453
X=-58.495 Y=-4.209 Z=162.360,0.04357
X=-58.553 Y=-4.207 Z=162.356,0.045414
X=-58.566 Y=-4.240 Z=162.369,0.044081
X=-58.590 Y=-4.260 Z=162.372,0.044021
X=-58.607 Y=-4.255 Z=162.353,0.045188
X=-58.640 Y=-4.249 Z=162.327,0.046093
X=-58.630 Y=-4.253 Z=162.294,0.043262
X=-58.665 Y=-4.208 Z=162.227,0.043364
X=-58.726 Y=-4.173 Z=162.199,0.045041
X=-58.774 Y=-4.147 Z=162.198,0.044028
X=-58.851 Y=-4.097 Z=162.174,0.045112
X=-58.899 Y=-4.047 Z=162.152,0.044395
X=-58.947 Y=-4.005 Z=162.156,0.04402
X=-58.995 Y=-3.940 Z=162.140,0.044899
X=-58.990 Y=-3.882 Z=162.139,0.044336
X=-59.021 Y=-3.786 Z=162.124,0.045068
X=-59.076 Y=-3.685 Z=162.129,0.043211
X=-59.118 Y=-3.589 Z=162.131,0.045182
X=-59.184 Y=-3.489 Z=162.157,0.044002
X=-59.187 Y=-3.421 Z=162.157,0.045113
X=-59.200 Y=-3.368 Z=162.155,0.043578
X=-59.179 Y=-3.310 Z=162.132,0.043809
X=-59.156 Y=-3.265 Z=162.136,0.044559
X=-59.118 Y=-3.212 Z=162.121,0.04455
X=-59.042 Y=-3.204 Z=162.083,0.044172
X=-59.028 Y=-3.203 Z=162.077,0.044766
X=-58.973 Y=-3.191 Z=162.050,0.044349
X=-58.936 Y=-3.211 Z=162.073,0.046112
X=-58.882 Y=-3.183 Z=162.051,0.042895
X=-58.780 Y=-3.123 Z=162.031,0.044293
X=-58.648 Y=-3.086 Z=162.004,0.043153
X=-58.473 Y=-3.045 Z=161.994,0.046995
X=-58.297 Y=-2.967 Z=161.954,0.042706
X=-58.141 Y=-2.874 Z=161.912,0.046655
X=-57.985 Y=-2.813 Z=161.874,0.04304
X=-57.822 Y=-2.711 Z=161.862,0.043651
X=-57.623 Y=-2.596 Z=161.796,0.044953
X=-57.443 Y=-2.485 Z=161.734,0.044272
X=-57.250 Y=-2.328 Z=161.599,0.04467
X=-57.048 Y=-2.144 Z=161.471,0.04427
X=-56.695 Y=-1.867 Z=161.343,0.044808
X=-56.126 Y=-1.308 Z=161.118,0.044759
X=-55.322 Y=-0.481 Z=160.845,0.044582
X=-54.532 Y=0.410 Z=160.660,0.045375
X=-53.777 Y=1.114 Z=160.556,0.043664
X=-53.051 Y=1.591 Z=160.530,0.042823
X=-52.256 Y=1.703 Z=160.591,0.045718
X=-51.258 Y=1.620 Z=160.633,0.045871
X=-50.005 Y=1.338 Z=160.603,0.043605
X=-48.541 Y=0.983 Z=160.458,0.044921
X=-46.750 Y=0.465 Z=160.303,0.043495
X=-44.839 Y=-0.191 Z=160.202,0.045194
X=-42.696 Y=-1.023 Z=160.059,0.043243
X=-40.473 Y=-1.979 Z=159.859,0.045549
X=-38.245 Y=-2.995 Z=159.607,0.044649
X=-36.055 Y=-4.028 Z=159.630,0.043253
X=-33.956 Y=-4.922 Z=159.719,0.04423
X=-31.976 Y=-5.764 Z=160.414,0.045583
X=-29.913 Y=-6.435 Z=161.483,0.04396
X=-28.039 Y=-6.850 Z=162.092,0.044689
X=-26.132 Y=-6.996 Z=162.024,0.043598
X=-24.133 Y=-7.051 Z=161.942,0.044193
X=-22.042 Y=-7.103 Z=162.016,0.044334
X=-19.841 Y=-7.120 Z=162.039,0.044541
X=-17.442 Y=-7.107 Z=161.930,0.045007
X=-14.806 Y=-6.973 Z=161.826,0.045032
X=-11.943 Y=-6.795 Z=161.723,0.044722
X=-8.868 Y=-6.409 Z=161.565,0.044055
X=-5.714 Y=-5.917 Z=161.203,0.044686
X=-2.371 Y=-5.348 Z=160.784,0.044379
X=0.936 Y=-4.669 Z=160.408,0.044875
X=4.043 Y=-3.904 Z=159.889,0.045233
X=7.444 Y=-3.099 Z=160.732,0.044073
X=10.921 Y=-2.359 Z=161.781,0.043463
X=13.859 Y=-1.829 Z=162.073,0.045573
X=16.857 Y=-1.417 Z=162.321,0.043463
X=19.983 Y=-1.195 Z=162.697,0.044223
X=23.079 Y=-1.195 Z=163.124,0.045215
X=26.116 Y=-1.253 Z=163.247,0.044343
X=29.276 Y=-1.350 Z=163.159,0.04481
X=32.620 Y=-1.449 Z=162.893,0.044688
X=36.050 Y=-1.579 Z=162.447,0.044744
X=39.693 Y=-1.766 Z=161.963,0.043236
X=43.601 Y=-2.117 Z=161.570,0.044452
X=47.520 Y=-2.618 Z=161.353,0.044637
X=51.504 Y=-3.166 Z=161.302,0.044205
X=55.334 Y=-3.767 Z=162.181,0.044681
X=59.426 Y=-4.420 Z=163.339,0.044578
X=63.009 Y=-4.931 Z=164.472,0.045555
X=66.374 Y=-5.254 Z=164.823,0.044341
X=69.640 Y=-5.394 Z=164.942,0.044373
X=73.029 Y=-5.376 Z=165.161,0.044767
X=76.312 Y=-5.235 Z=165.192,0.045667
X=79.660 Y=-4.947 Z=165.101,0.044914
X=83.122 Y=-4.513 Z=164.872,0.043434
X=86.694 Y=-3.940 Z=164.584,0.047883
X=90.307 Y=-3.272 Z=164.171,0.040833
X=93.849 Y=-2.435 Z=163.609,0.048086
X=97.602 Y=-1.521 Z=163.281,0.040099
X=101.425 Y=-0.530 Z=163.171,0.044346
X=105.251 Y=0.385 Z=164.354,0.045546
X=108.886 Y=1.206 Z=165.284,0.043073
X=112.181 Y=1.863 Z=165.560,0.044891
X=115.535 Y=2.393 Z=166.168,0.044614
X=118.860 Y=2.758 Z=166.795,0.043343
X=122.083 Y=3.032 Z=167.198,0.046636
X=125.337 Y=3.149 Z=167.203,0.04458
X=128.749 Y=3.291 Z=166.896,0.04229
X=132.468 Y=3.379 Z=166.522,0.045149
X=136.235 Y=3.365 Z=165.928,0.044231
X=140.116 Y=3.233 Z=165.147,0.043039
X=144.047 Y=2.979 Z=164.614,0.043415
X=148.127 Y=2.566 Z=164.516,0.044958
X=152.240 Y=2.095 Z=164.817,0.044312
X=156.431 Y=1.481 Z=165.919,0.043906
X=160.547 Y=0.864 Z=167.037,0.044874
X=164.151 Y=0.521 Z=167.513,0.044535
X=167.876 Y=0.346 Z=167.926,0.044787
X=171.649 Y=0.301 Z=168.240,0.046057
X=175.377 Y=0.355 Z=168.767,0.04211
X=179.129 Y=0.470 Z=168.905,0.043892
X=182.743 Y=0.658 Z=168.749,0.044925
X=186.480 Y=0.894 Z=168.394,0.043849
X=190.186 Y=1.129 Z=167.757,0.046587
X=193.780 Y=1.525 Z=166.913,0.042252
X=197.154 Y=2.058 Z=166.289,0.04555
X=200.265 Y=2.705 Z=166.003,0.043637
X=203.500 Y=3.313 Z=167.356,0.043909
X=206.283 Y=3.864 Z=168.363,0.044919
X=208.745 Y=4.235 Z=168.655,0.043885
X=211.146 Y=4.462 Z=169.059,0.044799
X=213.367 Y=4.480 Z=169.312,0.045057
X=215.488 Y=4.347 Z=169.523,0.044604
X=217.222 Y=4.189 Z=169.559,0.045798
X=219.025 Y=3.999 Z=169.588,0.0448
X=220.706 Y=3.789 Z=169.640,0.045807
X=222.215 Y=3.540 Z=169.665,0.045202
X=223.665 Y=3.251 Z=169.675,0.042035
X=225.020 Y=2.907 Z=169.662,0.044676
X=226.235 Y=2.474 Z=169.610,0.044672
X=227.307 Y=1.923 Z=169.840,0.044094
X=228.283 Y=1.287 Z=170.163,0.044583
X=229.229 Y=0.570 Z=170.636,0.045024
X=230.071 Y=-0.289 Z=170.962,0.045018
X=230.843 Y=-1.222 Z=171.017,0.042253
X=231.593 Y=-2.197 Z=170.937,0.045709
X=232.346 Y=-3.161 Z=170.914,0.043048
X=233.236 Y=-3.787 Z=171.026,0.046709
