Position, Time(s)
X=-200.241 Y=-25.680 Z=155.448,0.008333
X=-200.354 Y=-25.665 Z=155.447,0.4
X=-200.582 Y=-25.703 Z=155.406,0.015425
X=-200.604 Y=-25.731 Z=155.381,0.025184
X=-200.607 Y=-25.741 Z=155.369,0.02873
X=-200.643 Y=-25.767 Z=155.348,0.037781
X=-200.676 Y=-25.744 Z=155.325,0.036801
X=-200.708 Y=-25.741 Z=155.301,0.037387
X=-200.755 Y=-25.727 Z=155.296,0.035734
X=-200.830 Y=-25.687 Z=155.287,0.035751
X=-200.878 Y=-25.679 Z=155.295,0.037007
X=-200.915 Y=-25.717 Z=155.324,0.03586
X=-200.960 Y=-25.704 Z=155.332,0.036026
X=-201.014 Y=-25.696 Z=155.336,0.035974
X=-201.014 Y=-25.706 Z=155.329,0.037298
X=-201.009 Y=-25.683 Z=155.302,0.035823
X=-201.037 Y=-25.679 Z=155.327,0.035374
X=-200.991 Y=-25.671 Z=155.339,0.036146
X=-200.999 Y=-25.656 Z=155.352,0.036843
X=-201.034 Y=-25.628 Z=155.350,0.035343
X=-201.027 Y=-25.639 Z=155.348,0.035605
X=-201.044 Y=-25.589 Z=155.312,0.034918
X=-201.072 Y=-25.593 Z=155.303,0.035249
X=-201.117 Y=-25.597 Z=155.291,0.036569
X=-201.149 Y=-25.595 Z=155.265,0.035151
X=-201.213 Y=-25.609 Z=155.239,0.035564
X=-201.264 Y=-25.608 Z=155.236,0.035672
X=-201.292 Y=-25.629 Z=155.225,0.035255
X=-201.301 Y=-25.670 Z=155.248,0.036881
X=-201.367 Y=-25.676 Z=155.232,0.034491
X=-201.427 Y=-25.714 Z=155.223,0.046822
X=-201.478 Y=-25.724 Z=155.241,0.053086
X=-201.509 Y=-25.765 Z=155.277,0.055979
X=-201.552 Y=-25.768 Z=155.292,0.055096
X=-201.556 Y=-25.756 Z=155.263,0.056768
X=-201.560 Y=-25.741 Z=155.273,0.053322
X=-201.530 Y=-25.672 Z=155.306,0.060403
X=-201.560 Y=-25.339 Z=155.416,0.050923
X=-201.679 Y=-24.758 Z=155.600,0.05624
X=-201.868 Y=-23.933 Z=155.806,0.0556
X=-202.164 Y=-23.142 Z=155.935,0.055532
X=-202.406 Y=-22.558 Z=155.967,0.057683
X=-202.517 Y=-22.161 Z=155.879,0.055947
X=-202.536 Y=-21.962 Z=155.691,0.053756
X=-202.397 Y=-21.870 Z=155.398,0.055791
X=-202.129 Y=-21.777 Z=155.276,0.059299
X=-201.976 Y=-21.703 Z=155.337,0.052642
X=-201.888 Y=-21.731 Z=155.430,0.05168
X=-201.850 Y=-21.720 Z=155.488,0.043794
X=-201.761 Y=-21.696 Z=155.515,0.043648
X=-201.646 Y=-21.641 Z=155.525,0.045436
X=-201.550 Y=-21.589 Z=155.549,0.043723
X=-201.464 Y=-21.538 Z=155.585,0.044067
X=-201.454 Y=-21.452 Z=155.645,0.044797
X=-201.492 Y=-21.369 Z=155.756,0.044599
X=-201.526 Y=-21.293 Z=155.881,0.044424
X=-201.560 Y=-21.289 Z=156.018,0.045603
X=-201.612 Y=-21.312 Z=156.134,0.043693
X=-201.662 Y=-21.318 Z=156.149,0.0444
X=-201.714 Y=-21.357 Z=156.158,0.043445
X=-201.770 Y=-21.407 Z=156.132,0.044143
X=-201.798 Y=-21.403 Z=156.076,0.046212
X=-201.828 Y=-21.461 Z=156.059,0.043208
X=-201.877 Y=-21.459 Z=156.040,0.044945
X=-201.940 Y=-21.470 Z=156.014,0.044415
X=-201.997 Y=-21.513 Z=156.005,0.044571
X=-202.073 Y=-21.573 Z=155.998,0.045107
X=-202.156 Y=-21.643 Z=156.014,0.044478
X=-202.253 Y=-21.719 Z=156.037,0.044409
X=-202.302 Y=-21.798 Z=156.032,0.0441
X=-202.377 Y=-21.862 Z=156.026,0.039009
X=-202.396 Y=-21.938 Z=156.006,0.044431
X=-202.403 Y=-22.058 Z=156.000,0.044036
X=-202.435 Y=-22.160 Z=156.004,0.048739
X=-202.445 Y=-22.274 Z=156.004,0.040922
X=-202.435 Y=-22.329 Z=155.986,0.044993
X=-202.385 Y=-22.421 Z=155.972,0.044168
X=-202.337 Y=-22.487 Z=155.966,0.044636
X=-202.260 Y=-22.565 Z=155.953,0.044272
X=-202.234 Y=-22.625 Z=155.945,0.04399
X=-202.166 Y=-22.650 Z=155.930,0.045263
