Position, Time(s)
X=-181.377 Y=-13.615 Z=71.540,0.189542
X=-181.372 Y=-13.537 Z=71.542,0.4
X=-180.917 Y=-13.118 Z=71.902,0.014423
X=-180.606 Y=-12.265 Z=72.514,0.031896
X=-180.517 Y=-11.798 Z=72.576,0.027621
X=-180.646 Y=-11.286 Z=72.386,0.035518
X=-180.945 Y=-11.046 Z=72.367,0.034017
X=-181.818 Y=-10.647 Z=72.610,0.032626
X=-182.597 Y=-9.527 Z=73.117,0.033646
X=-183.429 Y=-7.919 Z=73.733,0.032715
X=-184.582 Y=-6.224 Z=75.440,0.03269
X=-185.122 Y=-4.813 Z=77.504,0.032441
X=-185.434 Y=-3.045 Z=80.676,0.032383
X=-185.349 Y=-1.298 Z=83.866,0.03145
X=-184.905 Y=0.553 Z=87.221,0.03055
X=-184.365 Y=2.417 Z=90.618,0.031677
X=-183.622 Y=4.091 Z=93.999,0.031224
X=-182.664 Y=5.722 Z=97.546,0.031765
X=-181.926 Y=6.929 Z=100.013,0.031483
X=-180.822 Y=8.494 Z=103.364,0.030109
X=-179.648 Y=9.886 Z=106.815,0.031996
X=-178.492 Y=11.163 Z=110.292,0.031671
X=-177.265 Y=12.473 Z=113.744,0.031469
X=-176.504 Y=13.313 Z=115.917,0.030865
X=-175.693 Y=14.443 Z=118.988,0.029774
X=-175.216 Y=15.597 Z=122.114,0.031066
X=-174.873 Y=16.842 Z=125.143,0.030977
X=-174.687 Y=17.769 Z=127.174,0.031168
X=-174.557 Y=19.013 Z=129.647,0.031824
X=-174.671 Y=20.209 Z=132.147,0.031904
X=-174.713 Y=21.335 Z=134.477,0.030907
X=-174.860 Y=22.567 Z=136.656,0.032125
X=-175.485 Y=23.670 Z=138.597,0.032409
X=-176.507 Y=25.249 Z=141.754,0.032913
X=-177.690 Y=27.474 Z=145.387,0.033393
X=-179.016 Y=29.592 Z=148.861,0.04965
X=-180.341 Y=31.666 Z=152.590,0.055697
X=-181.506 Y=32.727 Z=156.256,0.053778
X=-182.843 Y=33.210 Z=159.692,0.05767
X=-184.936 Y=33.160 Z=162.619,0.055708
X=-187.563 Y=32.509 Z=164.179,0.054915
X=-190.301 Y=31.374 Z=163.982,0.054391
X=-192.981 Y=29.860 Z=162.779,0.056132
X=-194.816 Y=28.435 Z=161.050,0.057273
X=-195.750 Y=28.593 Z=159.774,0.053947
X=-195.902 Y=28.914 Z=159.281,0.054544
X=-195.375 Y=28.742 Z=159.484,0.057365
X=-195.653 Y=28.512 Z=159.426,0.055115
X=-196.952 Y=27.630 Z=159.413,0.055536
X=-197.304 Y=27.326 Z=159.401,0.054791
X=-198.172 Y=26.896 Z=158.394,0.055278
X=-198.945 Y=26.449 Z=157.842,0.053516
X=-199.801 Y=26.413 Z=157.630,0.045233
X=-200.106 Y=25.999 Z=157.931,0.042955
X=-200.164 Y=25.744 Z=158.005,0.043283
X=-200.437 Y=25.848 Z=157.557,0.045279
X=-201.294 Y=25.782 Z=157.334,0.045639
X=-202.242 Y=25.852 Z=158.021,0.043176
X=-202.712 Y=26.142 Z=158.347,0.044542
X=-202.550 Y=26.490 Z=158.860,0.043906
X=-202.570 Y=26.352 Z=158.474,0.045354
X=-202.773 Y=25.805 Z=157.662,0.043725
X=-202.603 Y=25.111 Z=157.332,0.044852
X=-202.692 Y=24.532 Z=156.966,0.044479
X=-202.778 Y=24.820 Z=156.700,0.04504
X=-203.521 Y=24.715 Z=155.864,0.043752
X=-204.413 Y=24.550 Z=155.523,0.043562
X=-204.903 Y=24.609 Z=155.833,0.045774
X=-204.492 Y=24.645 Z=156.900,0.043082
X=-204.076 Y=24.771 Z=157.549,0.045082
X=-204.039 Y=24.924 Z=158.008,0.044643
X=-204.263 Y=24.769 Z=158.250,0.045642
X=-204.540 Y=24.036 Z=158.473,0.043933
X=-204.386 Y=23.363 Z=159.021,0.043156
X=-204.118 Y=23.331 Z=159.420,0.041446
X=-203.887 Y=23.581 Z=159.392,0.043715
X=-203.748 Y=23.974 Z=159.170,0.044794
X=-203.683 Y=24.374 Z=158.921,0.044791
X=-203.743 Y=24.703 Z=158.685,0.043615
X=-203.845 Y=24.996 Z=158.458,0.045323
X=-203.751 Y=25.250 Z=158.273,0.044561
X=-203.638 Y=25.680 Z=157.970,0.043648
X=-203.559 Y=25.914 Z=157.717,0.045217
X=-203.434 Y=26.301 Z=157.491,0.044121
X=-203.317 Y=26.358 Z=157.233,0.04395
X=-203.026 Y=26.164 Z=156.889,0.044197
X=-202.621 Y=25.942 Z=156.690,0.045155
X=-202.164 Y=25.890 Z=156.212,0.044313
X=-201.728 Y=25.699 Z=155.032,0.044274
X=-201.349 Y=25.812 Z=153.393,0.04421
X=-200.802 Y=26.181 Z=152.158,0.044963
X=-200.269 Y=26.442 Z=150.944,0.04377
X=-200.202 Y=26.484 Z=149.937,0.044211
X=-200.148 Y=26.783 Z=149.214,0.04558
X=-199.953 Y=27.637 Z=148.887,0.045207
X=-200.221 Y=28.307 Z=148.234,0.042828
X=-200.248 Y=28.732 Z=147.737,0.040489
X=-200.304 Y=29.108 Z=147.454,0.044752
X=-200.569 Y=29.597 Z=147.743,0.043827
X=-200.650 Y=29.963 Z=148.357,0.044147
X=-200.827 Y=30.443 Z=148.858,0.04505
X=-201.181 Y=31.071 Z=149.300,0.044249
X=-201.652 Y=31.555 Z=149.534,0.044984
X=-201.880 Y=31.944 Z=150.248,0.044562
X=-201.928 Y=32.129 Z=151.050,0.044583
X=-201.972 Y=32.204 Z=151.708,0.044868
X=-202.205 Y=32.238 Z=152.136,0.044216
X=-202.472 Y=31.906 Z=152.532,0.045247
X=-202.902 Y=31.435 Z=152.925,0.04409
X=-202.926 Y=31.087 Z=153.411,0.043893
X=-202.509 Y=30.795 Z=153.736,0.045445
X=-202.195 Y=30.381 Z=153.977,0.043995
X=-201.684 Y=29.787 Z=154.136,0.043863
X=-201.098 Y=29.219 Z=154.451,0.045263
X=-200.748 Y=28.629 Z=154.849,0.043476
X=-200.766 Y=28.289 Z=155.404,0.045504
X=-201.067 Y=28.118 Z=156.309,0.043661
X=-201.468 Y=27.913 Z=157.037,0.044759
X=-201.933 Y=27.845 Z=157.401,0.044255
X=-202.194 Y=27.997 Z=157.698,0.042895
X=-202.611 Y=28.076 Z=158.093,0.043832
X=-203.135 Y=27.916 Z=158.377,0.042908
X=-203.451 Y=27.659 Z=158.577,0.044959
X=-203.863 Y=27.384 Z=158.608,0.043931
X=-203.892 Y=27.460 Z=158.733,0.04511
X=-203.711 Y=27.778 Z=159.084,0.04341
X=-203.426 Y=28.134 Z=159.346,0.04477
X=-203.035 Y=28.139 Z=159.661,0.044935
X=-202.766 Y=27.873 Z=159.983,0.04496
X=-202.763 Y=27.513 Z=159.879,0.044072
X=-202.888 Y=27.085 Z=159.748,0.044355
X=-202.839 Y=26.756 Z=159.504,0.043841
X=-202.728 Y=26.491 Z=159.114,0.045036
X=-202.648 Y=26.207 Z=159.111,0.044438
X=-202.627 Y=25.731 Z=159.255,0.04484
X=-202.797 Y=25.386 Z=159.248,0.043736
X=-203.013 Y=25.254 Z=159.327,0.044716
X=-203.142 Y=24.975 Z=159.390,0.044677
X=-203.112 Y=24.624 Z=159.499,0.043932
X=-203.039 Y=24.220 Z=159.487,0.044319
X=-203.030 Y=24.001 Z=159.301,0.045421
X=-203.029 Y=23.908 Z=159.221,0.039943
X=-202.961 Y=23.968 Z=159.130,0.04561
X=-202.956 Y=24.135 Z=159.085,0.04426
X=-202.960 Y=24.235 Z=159.067,0.042832
X=-202.861 Y=24.158 Z=159.132,0.045043
X=-202.616 Y=24.122 Z=159.185,0.04507
X=-202.381 Y=24.154 Z=159.077,0.044324
X=-202.254 Y=23.897 Z=158.927,0.044462
X=-202.115 Y=23.669 Z=158.800,0.0437
X=-201.858 Y=23.763 Z=158.876,0.045601
X=-201.690 Y=24.025 Z=158.858,0.04338
X=-201.489 Y=24.076 Z=158.781,0.044661
X=-201.511 Y=24.086 Z=159.014,0.044844
X=-201.533 Y=24.092 Z=159.358,0.044054
X=-201.677 Y=24.547 Z=159.064,0.044636
X=-201.619 Y=24.934 Z=158.882,0.043929
X=-201.468 Y=25.059 Z=158.762,0.045545
X=-201.641 Y=24.857 Z=158.289,0.04501
X=-201.737 Y=24.675 Z=158.353,0.042765
X=-201.810 Y=24.670 Z=158.446,0.045082
X=-201.887 Y=24.581 Z=158.693,0.043428
X=-202.090 Y=24.422 Z=158.668,0.044997
X=-202.361 Y=24.339 Z=158.651,0.044799
X=-202.581 Y=24.136 Z=158.761,0.041201
X=-202.832 Y=24.172 Z=158.757,0.045473
X=-203.039 Y=24.179 Z=158.778,0.043831
X=-202.947 Y=24.235 Z=158.849,0.043247
X=-202.852 Y=24.116 Z=158.741,0.045081
X=-202.826 Y=24.058 Z=158.656,0.044224
X=-202.838 Y=23.881 Z=158.680,0.044033
X=-202.779 Y=24.146 Z=158.956,0.044679
X=-202.803 Y=24.119 Z=159.180,0.044853
X=-202.955 Y=23.920 Z=159.229,0.043969
X=-203.185 Y=23.999 Z=159.353,0.044653
X=-203.370 Y=24.348 Z=159.533,0.044662
X=-203.680 Y=24.735 Z=159.324,0.044994
X=-203.995 Y=24.841 Z=159.252,0.043247
X=-204.591 Y=24.800 Z=159.119,0.044495
X=-205.504 Y=24.798 Z=158.909,0.045433
X=-206.155 Y=24.959 Z=158.970,0.043792
X=-206.326 Y=25.028 Z=159.319,0.044946
X=-206.134 Y=25.067 Z=159.734,0.043518
X=-205.936 Y=24.928 Z=159.905,0.045776
X=-205.911 Y=24.889 Z=159.781,0.043445
X=-205.834 Y=24.844 Z=159.731,0.044687
X=-205.678 Y=24.770 Z=159.789,0.043748
X=-205.547 Y=24.798 Z=159.843,0.045528
X=-205.407 Y=24.891 Z=159.960,0.04465
X=-205.354 Y=25.006 Z=160.098,0.044135
X=-205.188 Y=25.145 Z=160.137,0.044565
X=-205.119 Y=25.231 Z=160.009,0.044113
X=-205.098 Y=25.253 Z=159.886,0.044306
X=-205.004 Y=25.233 Z=159.935,0.046217
X=-204.992 Y=25.137 Z=159.917,0.043214
X=-204.956 Y=25.140 Z=159.826,0.043646
X=-204.949 Y=25.145 Z=159.723,0.04465
X=-204.915 Y=25.158 Z=159.668,0.044916
X=-204.935 Y=25.156 Z=159.703,0.04384
X=-204.909 Y=25.176 Z=159.730,0.044777
X=-204.914 Y=25.146 Z=159.712,0.044389
X=-204.939 Y=25.132 Z=159.662,0.044399
X=-204.909 Y=25.057 Z=159.637,0.044815
X=-204.840 Y=24.959 Z=159.645,0.044393
X=-204.837 Y=24.887 Z=159.649,0.044977
X=-204.831 Y=24.803 Z=159.656,0.043149
X=-204.860 Y=24.858 Z=159.626,0.044892
X=-204.864 Y=24.890 Z=159.606,0.044032
X=-204.889 Y=24.954 Z=159.583,0.045861
X=-204.862 Y=25.056 Z=159.564,0.042778
X=-204.807 Y=25.135 Z=159.567,0.045339
X=-204.754 Y=25.263 Z=159.593,0.04405
X=-204.583 Y=25.412 Z=159.527,0.044574
X=-204.430 Y=25.616 Z=159.504,0.044594
X=-204.167 Y=25.837 Z=159.482,0.043583
X=-203.791 Y=26.058 Z=159.423,0.045026
X=-203.367 Y=26.298 Z=159.408,0.043709
X=-202.690 Y=26.535 Z=159.398,0.044635
X=-201.680 Y=26.826 Z=159.235,0.044654
X=-200.246 Y=27.096 Z=158.842,0.044557
X=-198.593 Y=27.391 Z=158.206,0.044285
X=-196.938 Y=27.796 Z=157.221,0.045918
X=-195.165 Y=28.178 Z=156.543,0.043024
X=-193.423 Y=28.462 Z=156.104,0.045392
X=-191.554 Y=28.752 Z=156.059,0.043981
X=-189.568 Y=28.948 Z=156.188,0.043945
X=-187.163 Y=29.100 Z=156.173,0.044402
X=-184.515 Y=29.198 Z=155.759,0.044964
X=-181.673 Y=29.174 Z=155.187,0.044967
X=-178.516 Y=29.026 Z=154.573,0.04314
X=-175.008 Y=28.766 Z=154.114,0.043837
X=-171.235 Y=28.430 Z=153.502,0.045612
X=-167.203 Y=27.927 Z=152.960,0.044685
X=-163.096 Y=27.210 Z=152.668,0.044329
X=-159.007 Y=26.342 Z=152.565,0.044742
X=-155.078 Y=25.708 Z=153.077,0.044083
X=-151.547 Y=25.211 Z=153.882,0.045826
X=-148.555 Y=24.964 Z=154.822,0.043919
X=-145.816 Y=24.723 Z=155.725,0.04358
X=-143.599 Y=24.445 Z=156.414,0.045369
X=-141.529 Y=24.135 Z=156.962,0.04504
X=-139.391 Y=23.630 Z=157.400,0.04361
X=-137.251 Y=23.031 Z=157.728,0.045032
X=-134.978 Y=22.505 Z=157.917,0.04435
X=-132.507 Y=22.052 Z=158.038,0.045318
X=-129.887 Y=21.740 Z=158.081,0.044156
X=-127.112 Y=21.586 Z=158.054,0.042899
X=-124.338 Y=21.540 Z=157.941,0.045155
X=-121.473 Y=21.449 Z=157.797,0.045045
X=-118.603 Y=21.480 Z=157.602,0.043818
X=-115.559 Y=21.614 Z=157.410,0.046253
X=-112.359 Y=22.105 Z=157.069,0.043296
X=-108.815 Y=22.773 Z=156.781,0.043885
X=-104.998 Y=23.508 Z=156.696,0.044902
X=-100.759 Y=24.170 Z=157.452,0.046125
X=-96.781 Y=24.547 Z=158.649,0.042218
X=-93.177 Y=24.667 Z=159.555,0.044255
X=-90.018 Y=24.582 Z=160.242,0.042152
X=-87.135 Y=24.299 Z=161.215,0.045331
X=-84.428 Y=23.958 Z=161.910,0.044575
X=-81.777 Y=23.740 Z=162.227,0.04462
X=-79.060 Y=23.575 Z=162.163,0.044778
X=-76.163 Y=23.298 Z=161.981,0.043834
X=-73.382 Y=22.785 Z=161.547,0.043897
X=-70.840 Y=22.026 Z=161.104,0.045192
X=-68.545 Y=21.040 Z=160.697,0.044229
X=-66.334 Y=19.833 Z=160.431,0.044134
X=-64.125 Y=18.449 Z=160.150,0.04585
X=-61.879 Y=17.010 Z=159.565,0.043914
X=-59.723 Y=15.535 Z=159.299,0.0446
X=-57.625 Y=14.153 Z=159.816,0.043309
X=-55.702 Y=13.148 Z=160.438,0.046103
X=-53.885 Y=12.599 Z=160.761,0.042498
X=-52.024 Y=12.369 Z=160.876,0.045879
X=-50.148 Y=12.260 Z=160.974,0.043558
X=-48.377 Y=12.188 Z=161.352,0.045448
X=-46.811 Y=12.227 Z=161.664,0.043794
X=-45.472 Y=12.367 Z=161.993,0.044243
X=-44.211 Y=12.611 Z=162.148,0.045479
X=-43.081 Y=13.005 Z=162.037,0.042865
X=-41.957 Y=13.490 Z=161.837,0.044132
X=-40.984 Y=14.035 Z=161.899,0.044576
X=-39.906 Y=14.628 Z=162.180,0.043826
X=-38.957 Y=15.254 Z=162.261,0.045438
X=-38.098 Y=15.947 Z=162.182,0.044193
X=-37.413 Y=16.528 Z=162.018,0.044581
X=-36.758 Y=16.892 Z=162.035,0.044402
X=-36.134 Y=17.204 Z=162.080,0.045387
X=-35.590 Y=17.542 Z=161.974,0.04338
X=-35.054 Y=17.850 Z=161.993,0.044372
X=-34.509 Y=18.134 Z=162.097,0.045018
X=-33.897 Y=18.370 Z=162.211,0.044953
X=-33.379 Y=18.610 Z=162.159,0.043483
X=-32.862 Y=18.742 Z=162.130,0.044414
X=-32.498 Y=18.863 Z=162.040,0.044322
X=-32.178 Y=18.963 Z=162.043,0.045209
X=-31.871 Y=19.110 Z=162.123,0.043359
X=-31.508 Y=19.259 Z=162.211,0.044281
X=-31.209 Y=19.420 Z=162.227,0.045405
