Position, Time(s)
X=-201.565 Y=10.787 Z=71.270,0.008333
X=-201.643 Y=10.910 Z=71.304,0.4
X=-201.624 Y=10.881 Z=71.275,0.011896
X=-201.583 Y=10.929 Z=71.310,0.021411
X=-201.563 Y=10.939 Z=71.317,0.027684
X=-201.538 Y=10.984 Z=71.336,0.035866
X=-201.579 Y=11.000 Z=71.327,0.034685
X=-201.606 Y=10.969 Z=71.293,0.033672
X=-201.699 Y=10.960 Z=71.286,0.034127
X=-201.709 Y=10.978 Z=71.319,0.033494
X=-201.655 Y=10.970 Z=71.280,0.033149
X=-201.589 Y=10.974 Z=71.285,0.033023
X=-201.594 Y=10.950 Z=71.283,0.034948
X=-201.524 Y=10.914 Z=71.293,0.033167
X=-201.479 Y=10.870 Z=71.266,0.032776
X=-201.493 Y=10.802 Z=71.307,0.032791
X=-201.429 Y=10.652 Z=71.293,0.032609
X=-201.249 Y=10.620 Z=71.290,0.055058
X=-201.196 Y=10.570 Z=71.334,0.054032
X=-201.270 Y=10.715 Z=71.306,0.057424
X=-201.139 Y=10.899 Z=71.274,0.054038
X=-200.855 Y=10.814 Z=71.272,0.054817
X=-200.518 Y=10.399 Z=72.335,0.055712
X=-202.143 Y=10.623 Z=74.951,0.055164
X=-203.315 Y=10.938 Z=80.151,0.055154
X=-203.423 Y=11.226 Z=86.935,0.056106
X=-202.850 Y=11.563 Z=94.000,0.056928
X=-201.828 Y=11.980 Z=101.224,0.055251
X=-200.762 Y=13.029 Z=108.094,0.056561
X=-199.679 Y=14.328 Z=113.385,0.053486
X=-198.560 Y=15.668 Z=117.509,0.054323
X=-197.421 Y=16.441 Z=121.052,0.057389
X=-196.217 Y=17.315 Z=123.641,0.05322
X=-195.428 Y=18.822 Z=126.530,0.055862
X=-195.290 Y=20.048 Z=128.811,0.052314
X=-195.118 Y=21.404 Z=131.070,0.044669
X=-195.211 Y=23.006 Z=133.391,0.048508
X=-195.418 Y=24.238 Z=135.193,0.04148
X=-195.798 Y=25.452 Z=137.117,0.042386
X=-196.093 Y=26.651 Z=138.628,0.043743
X=-196.291 Y=27.741 Z=139.983,0.044987
X=-196.121 Y=28.992 Z=141.754,0.044592
X=-195.842 Y=30.311 Z=143.536,0.044479
X=-195.292 Y=31.360 Z=145.422,0.043545
X=-194.294 Y=32.511 Z=147.782,0.048857
X=-193.704 Y=32.757 Z=150.669,0.042852
X=-192.876 Y=33.056 Z=154.282,0.042688
X=-193.084 Y=34.084 Z=156.473,0.045338
X=-193.761 Y=35.021 Z=157.535,0.044309
X=-194.222 Y=35.849 Z=158.302,0.045591
X=-195.030 Y=36.966 Z=158.619,0.044084
X=-196.048 Y=38.048 Z=158.565,0.044469
X=-197.253 Y=38.997 Z=158.465,0.043203
X=-198.207 Y=39.266 Z=158.254,0.046079
X=-198.725 Y=39.778 Z=157.635,0.044238
X=-198.279 Y=39.970 Z=156.742,0.044284
X=-197.173 Y=39.496 Z=155.563,0.040118
X=-196.100 Y=38.365 Z=155.215,0.044974
X=-195.104 Y=38.759 Z=155.619,0.044426
X=-195.238 Y=39.113 Z=155.767,0.04413
X=-195.032 Y=38.969 Z=155.952,0.046672
X=-194.974 Y=38.593 Z=156.278,0.041922
X=-194.466 Y=38.159 Z=156.662,0.044445
X=-193.840 Y=37.140 Z=156.858,0.044969
X=-193.427 Y=36.261 Z=157.050,0.044347
X=-193.104 Y=35.890 Z=157.340,0.044444
X=-192.925 Y=35.307 Z=157.501,0.043768
X=-192.817 Y=35.211 Z=157.584,0.045833
X=-192.781 Y=34.761 Z=157.989,0.044576
X=-192.768 Y=34.094 Z=158.457,0.043501
X=-192.619 Y=33.107 Z=159.102,0.044607
X=-192.576 Y=32.255 Z=159.600,0.044808
X=-192.464 Y=31.381 Z=159.959,0.043652
X=-192.409 Y=30.419 Z=159.907,0.044393
X=-192.589 Y=29.571 Z=159.643,0.04496
X=-192.772 Y=29.179 Z=159.156,0.044084
X=-192.954 Y=29.349 Z=158.503,0.044728
X=-192.647 Y=30.548 Z=158.382,0.044485
X=-193.060 Y=31.355 Z=157.033,0.044088
X=-194.027 Y=31.947 Z=156.264,0.040714
X=-194.451 Y=32.790 Z=156.392,0.044973
X=-194.614 Y=33.429 Z=156.842,0.044716
X=-194.727 Y=33.703 Z=157.788,0.045106
X=-194.503 Y=34.326 Z=158.356,0.04415
X=-194.448 Y=34.805 Z=158.448,0.04478
X=-194.237 Y=35.144 Z=158.776,0.043452
X=-194.147 Y=35.056 Z=159.353,0.044481
X=-194.277 Y=34.846 Z=159.771,0.044435
X=-194.650 Y=34.664 Z=160.001,0.044391
X=-195.217 Y=34.984 Z=159.969,0.044532
X=-195.599 Y=35.079 Z=160.006,0.044971
X=-196.026 Y=34.932 Z=159.703,0.043941
X=-196.503 Y=34.428 Z=159.380,0.04422
X=-197.201 Y=33.795 Z=159.211,0.044139
X=-197.752 Y=32.931 Z=159.485,0.044645
X=-198.418 Y=32.273 Z=159.524,0.045943
X=-198.999 Y=31.892 Z=159.639,0.042946
X=-199.790 Y=31.483 Z=159.565,0.044929
X=-200.402 Y=30.496 Z=159.673,0.046578
X=-200.899 Y=29.763 Z=159.927,0.042344
X=-201.387 Y=29.430 Z=160.029,0.044208
X=-201.855 Y=29.085 Z=160.046,0.040327
X=-202.071 Y=28.685 Z=160.294,0.045042
X=-202.220 Y=28.428 Z=160.708,0.04448
X=-202.662 Y=28.214 Z=160.975,0.045459
X=-203.228 Y=28.160 Z=161.165,0.043942
X=-203.620 Y=28.071 Z=161.035,0.043626
X=-203.791 Y=27.958 Z=160.746,0.044544
X=-203.772 Y=27.775 Z=160.585,0.044782
X=-203.770 Y=27.727 Z=160.389,0.044146
X=-203.765 Y=27.764 Z=160.270,0.044001
X=-203.619 Y=27.842 Z=160.150,0.045376
X=-203.335 Y=27.948 Z=160.414,0.04381
X=-203.013 Y=27.862 Z=160.527,0.043978
X=-203.118 Y=27.785 Z=160.388,0.045197
X=-202.892 Y=28.180 Z=160.467,0.045035
X=-202.538 Y=28.546 Z=160.607,0.043745
X=-202.589 Y=28.896 Z=160.243,0.044943
X=-202.739 Y=29.150 Z=159.484,0.046617
X=-202.734 Y=29.284 Z=158.959,0.041325
X=-202.778 Y=29.279 Z=159.355,0.044951
X=-202.418 Y=29.344 Z=159.713,0.044017
X=-202.083 Y=29.515 Z=160.160,0.045439
X=-201.852 Y=29.741 Z=160.415,0.045029
X=-201.653 Y=30.121 Z=160.436,0.039848
X=-201.582 Y=30.387 Z=160.160,0.045075
X=-201.441 Y=30.405 Z=160.057,0.045261
X=-201.327 Y=30.495 Z=159.829,0.042892
X=-201.014 Y=30.592 Z=159.741,0.043979
X=-200.750 Y=30.651 Z=159.829,0.044931
X=-200.862 Y=30.696 Z=159.536,0.044417
X=-201.181 Y=30.800 Z=159.117,0.044012
X=-201.289 Y=30.668 Z=158.933,0.045916
X=-201.370 Y=30.470 Z=159.170,0.043106
X=-201.089 Y=30.402 Z=159.502,0.046451
X=-200.792 Y=30.412 Z=159.464,0.043014
X=-200.324 Y=30.339 Z=159.235,0.044682
X=-199.953 Y=29.857 Z=158.998,0.04344
X=-199.816 Y=29.130 Z=158.796,0.045158
X=-199.712 Y=28.627 Z=158.444,0.044815
X=-199.656 Y=28.286 Z=157.903,0.04398
X=-199.948 Y=27.736 Z=157.483,0.045643
X=-200.119 Y=27.536 Z=157.373,0.042907
X=-200.384 Y=27.578 Z=156.911,0.044512
X=-200.431 Y=27.546 Z=156.647,0.044401
X=-200.627 Y=27.418 Z=155.909,0.044994
X=-200.588 Y=27.242 Z=155.282,0.043491
X=-200.386 Y=26.973 Z=154.597,0.041036
X=-200.424 Y=26.853 Z=153.915,0.045108
