Position, Time(s)
X=-214.473 Y=39.476 Z=174.440,0.008334
X=-214.472 Y=39.667 Z=174.338,0.4
X=-214.018 Y=39.687 Z=173.493,0.015117
X=-214.057 Y=39.236 Z=173.504,0.054935
X=-214.013 Y=38.684 Z=173.645,0.035145
X=-213.976 Y=37.740 Z=173.793,0.040407
X=-213.905 Y=36.800 Z=173.889,0.041392
X=-213.793 Y=35.646 Z=173.948,0.040021
X=-213.667 Y=34.389 Z=173.975,0.041499
X=-213.501 Y=33.402 Z=174.002,0.04073
X=-213.330 Y=32.265 Z=174.084,0.03907
X=-213.117 Y=31.122 Z=174.121,0.041413
X=-212.940 Y=30.073 Z=174.127,0.040581
X=-212.738 Y=28.939 Z=174.049,0.03978
X=-212.479 Y=27.851 Z=173.995,0.040819
X=-212.248 Y=26.909 Z=173.870,0.043463
X=-212.013 Y=26.068 Z=173.721,0.065859
X=-211.812 Y=25.343 Z=173.582,0.042684
X=-211.531 Y=24.695 Z=173.426,0.055104
X=-211.387 Y=24.263 Z=173.171,0.055703
X=-211.361 Y=23.932 Z=172.971,0.056481
X=-211.271 Y=23.600 Z=172.893,0.055942
X=-211.160 Y=23.324 Z=172.812,0.055266
X=-211.004 Y=23.135 Z=172.717,0.055686
X=-210.723 Y=23.099 Z=172.542,0.055566
X=-210.555 Y=23.308 Z=172.265,0.055851
X=-210.359 Y=23.723 Z=172.123,0.05469
X=-210.206 Y=24.263 Z=172.103,0.055867
X=-210.114 Y=24.966 Z=172.116,0.055179
X=-210.177 Y=25.769 Z=172.002,0.055544
X=-210.182 Y=26.573 Z=172.014,0.0565
X=-210.105 Y=27.450 Z=171.971,0.053155
X=-209.973 Y=28.340 Z=171.829,0.054716
X=-210.010 Y=29.166 Z=171.586,0.057587
X=-210.013 Y=29.895 Z=171.465,0.0531
X=-209.999 Y=30.446 Z=171.318,0.056732
X=-209.881 Y=30.853 Z=171.374,0.055694
X=-209.865 Y=31.200 Z=171.325,0.05713
X=-210.005 Y=31.595 Z=171.057,0.055017
X=-210.292 Y=31.888 Z=171.064,0.053468
X=-210.373 Y=32.177 Z=171.053,0.056838
X=-210.193 Y=32.595 Z=170.631,0.055152
X=-209.929 Y=32.872 Z=169.963,0.055282
X=-209.873 Y=33.122 Z=170.410,0.056427
X=-210.251 Y=33.419 Z=171.022,0.056212
X=-210.889 Y=33.978 Z=171.749,0.053987
X=-211.238 Y=34.522 Z=172.474,0.057159
X=-211.284 Y=34.836 Z=172.956,0.053842
X=-210.943 Y=34.954 Z=173.371,0.056072
X=-210.428 Y=34.974 Z=173.767,0.050811
X=-209.839 Y=34.841 Z=174.374,0.055714
X=-209.152 Y=34.775 Z=174.796,0.054941
X=-208.261 Y=34.643 Z=175.185,0.055882
X=-207.180 Y=34.563 Z=175.605,0.055227
X=-206.155 Y=34.517 Z=175.823,0.05586
X=-205.122 Y=34.291 Z=176.212,0.055964
X=-204.043 Y=33.876 Z=176.924,0.055368
X=-202.998 Y=33.377 Z=177.515,0.054574
X=-202.101 Y=32.532 Z=177.989,0.056607
X=-201.502 Y=31.803 Z=178.053,0.053786
X=-201.122 Y=31.469 Z=178.228,0.056522
X=-200.871 Y=31.238 Z=178.140,0.054573
X=-200.632 Y=31.179 Z=178.061,0.054944
X=-200.467 Y=31.334 Z=177.974,0.055953
X=-200.512 Y=31.702 Z=177.773,0.057548
X=-200.440 Y=32.213 Z=177.852,0.053487
X=-200.254 Y=32.973 Z=177.766,0.057129
X=-199.700 Y=33.964 Z=177.252,0.051705
X=-198.967 Y=34.622 Z=176.946,0.054583
X=-198.117 Y=34.803 Z=176.885,0.055981
X=-197.279 Y=34.774 Z=176.537,0.055329
X=-196.336 Y=34.179 Z=176.720,0.057623
X=-195.368 Y=33.317 Z=176.839,0.058515
X=-194.617 Y=32.376 Z=176.753,0.056639
X=-194.263 Y=31.287 Z=176.659,0.055181
X=-194.152 Y=30.153 Z=176.930,0.050688
X=-194.225 Y=28.947 Z=177.112,0.055415
X=-194.351 Y=27.859 Z=177.111,0.056472
X=-194.563 Y=26.831 Z=177.049,0.055015
X=-194.893 Y=25.898 Z=177.050,0.05644
X=-195.223 Y=25.148 Z=177.150,0.054027
X=-195.298 Y=24.833 Z=177.095,0.055233
X=-195.093 Y=24.615 Z=177.158,0.055962
X=-194.957 Y=24.442 Z=177.139,0.056789
X=-194.967 Y=24.353 Z=177.144,0.053955
X=-195.159 Y=24.553 Z=177.007,0.051955
X=-195.211 Y=24.812 Z=177.098,0.063327
X=-195.071 Y=25.094 Z=177.236,0.049367
X=-194.771 Y=25.392 Z=177.406,0.05516
X=-194.452 Y=25.685 Z=177.416,0.054079
X=-194.222 Y=26.036 Z=177.319,0.05677
X=-194.213 Y=26.380 Z=177.136,0.054364
X=-194.356 Y=26.655 Z=176.982,0.056294
X=-194.526 Y=26.940 Z=176.900,0.054739
X=-194.618 Y=27.261 Z=176.851,0.055773
X=-194.744 Y=27.661 Z=176.922,0.055378
X=-194.696 Y=28.109 Z=176.949,0.056296
X=-194.769 Y=28.517 Z=176.941,0.054906
X=-194.900 Y=28.980 Z=176.836,0.055786
X=-195.110 Y=29.414 Z=176.804,0.055367
X=-195.197 Y=29.785 Z=176.801,0.056022
X=-195.272 Y=30.169 Z=176.781,0.056841
X=-195.242 Y=30.569 Z=176.714,0.054891
X=-194.918 Y=30.918 Z=176.739,0.05106
X=-194.431 Y=31.172 Z=176.636,0.055103
X=-193.887 Y=31.294 Z=176.301,0.055611
X=-193.178 Y=31.179 Z=176.152,0.056143
X=-192.280 Y=30.915 Z=176.054,0.05532
X=-191.206 Y=30.489 Z=176.103,0.055522
X=-189.941 Y=29.890 Z=175.943,0.054718
X=-188.446 Y=29.050 Z=175.707,0.056385
X=-186.728 Y=28.169 Z=175.380,0.055525
X=-184.777 Y=27.142 Z=175.236,0.055661
X=-182.575 Y=26.007 Z=175.080,0.05508
X=-180.349 Y=24.806 Z=174.922,0.055939
X=-178.061 Y=23.444 Z=175.012,0.05502
X=-175.821 Y=22.047 Z=175.339,0.05579
X=-173.746 Y=20.790 Z=175.459,0.055745
X=-171.883 Y=19.614 Z=175.564,0.056353
