Position, Time(s)
X=-231.205 Y=38.118 Z=175.401,0.312766
X=-231.293 Y=38.193 Z=175.346,0.4
X=-231.525 Y=38.233 Z=175.400,0.01375
X=-231.525 Y=38.199 Z=175.380,0.037105
X=-231.515 Y=38.141 Z=175.373,0.035211
X=-231.524 Y=38.085 Z=175.333,0.041329
X=-231.548 Y=38.055 Z=175.311,0.041697
X=-231.539 Y=38.038 Z=175.250,0.041495
X=-231.571 Y=38.043 Z=175.216,0.03939
X=-231.519 Y=38.043 Z=175.114,0.040991
X=-231.479 Y=38.053 Z=175.050,0.040495
X=-231.421 Y=38.088 Z=174.976,0.039594
X=-231.286 Y=38.100 Z=174.730,0.041518
X=-231.144 Y=38.191 Z=174.546,0.041136
X=-230.922 Y=38.313 Z=174.334,0.040031
X=-230.746 Y=38.426 Z=174.145,0.040819
X=-230.622 Y=38.490 Z=174.067,0.054525
X=-230.520 Y=38.520 Z=174.021,0.056022
X=-230.396 Y=38.515 Z=173.932,0.053108
X=-230.264 Y=38.405 Z=173.884,0.058001
X=-230.141 Y=38.178 Z=173.874,0.053101
X=-229.929 Y=37.937 Z=173.860,0.056469
X=-229.799 Y=37.756 Z=173.825,0.058098
X=-229.636 Y=37.595 Z=173.780,0.05212
X=-229.373 Y=36.935 Z=173.815,0.056371
X=-229.263 Y=36.372 Z=173.816,0.05501
X=-229.257 Y=35.473 Z=173.777,0.05554
X=-229.328 Y=34.818 Z=173.757,0.055555
X=-229.478 Y=34.434 Z=173.912,0.055759
X=-229.746 Y=34.486 Z=174.040,0.056708
X=-230.043 Y=34.555 Z=174.295,0.054337
X=-230.335 Y=34.740 Z=174.602,0.055776
X=-230.712 Y=34.768 Z=175.141,0.05522
X=-231.139 Y=34.635 Z=175.552,0.051621
X=-231.444 Y=34.376 Z=175.669,0.056294
X=-231.517 Y=34.088 Z=175.658,0.054542
X=-231.501 Y=33.730 Z=175.621,0.056424
X=-231.385 Y=33.575 Z=175.504,0.054579
X=-231.202 Y=33.703 Z=175.426,0.056992
X=-230.885 Y=34.508 Z=175.516,0.054244
X=-230.588 Y=35.739 Z=175.707,0.057331
X=-230.483 Y=37.172 Z=175.836,0.057986
X=-230.581 Y=38.264 Z=175.985,0.054962
X=-230.745 Y=39.249 Z=176.109,0.052507
X=-230.993 Y=40.049 Z=176.237,0.055284
X=-231.281 Y=40.614 Z=176.379,0.055453
X=-231.537 Y=41.183 Z=176.416,0.057537
X=-231.891 Y=41.747 Z=176.667,0.054372
